Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;AnC_TUPI;Petrobras;48610012913201005;2023/04;99,8952;0;99,8952;3,2194;0;3,2194;43,926;2,3526;Petrobras 69;UEP;638;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;03/06/2023 02:39
Rio de Janeiro;Santos;7-LL-22D-RJS;7LL22DRJS;AnC_TUPI;Petrobras;486100038862000;2023/04;118,8831;0;118,8831;4,3327;0;4,3327;59,116;0,7175;FPSO CIDADE DE PARATY;UEP;656;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;03/06/2023 02:39
Rio de Janeiro;Santos;7-LL-15D-RJS;7LL15DRJS;AnC_TUPI;Petrobras;486100038862000;2023/04;141,7941;0;141,7941;5,3354;0;5,3354;72,796;19,4907;FPSO CIDADE DE PARATY;UEP;658;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;03/06/2023 02:39
Rio de Janeiro;Santos;7-LL-60D-RJS;7LL60DRJS;AnC_TUPI;Petrobras;486100038862000;2023/04;76,6596;0;76,6596;5,0004;0;5,0004;68,225;32,1514;Petrobras 66 (P-66);UEP;661;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;03/06/2023 02:39
Rio de Janeiro;Santos;7-LL-95D-RJS;7LL95DRJS;AnC_TUPI;Petrobras;486100038862000;2023/04;5,1285;0;5,1285;0,1612;0;0,1612;2,198;0,5569;FPSO CIDADE DE ANGRA DOS REIS;UEP;33;2023/02;Área de Sul de Tupi;30,2;< 270ºC;34.8%;270ºC a 458ºC;25.29%;> 458ºC;39.91%;71,809;11,429;6,953;1,006;1,746;0,293;0,325;0,126;0,055;0,03;0,015;0,003;0;0,06;0,879;5,271;2,00144;528,22646;38798,0539;03/06/2023 02:39
São Paulo;Santos;7-SPH-3-SPS;7SPH3SPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;51,7593;0;51,7593;2,2238;0;2,2238;38,471;2,1863;FPSO CIDADE DE SÃO PAULO;UEP;663;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-17-SPS;7SPH17SPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;27,441;0;27,441;2,2584;0;2,2584;39,07;24,7982;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;9-BRSA-928-SPS;9SPS77A;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;0,0002;0;0,0002;0;0;0;0;0;FPSO CIDADE DE SÃO PAULO;UEP;1;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-5-SPS;7SPH5SPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;41,0785;0;41,0785;2,417;0;2,417;41,814;16,7688;FPSO CIDADE DE SÃO PAULO;UEP;673;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-14D-SPS;7SPH14DSPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;28,2637;0;28,2637;2,9161;0;2,9161;50,447;5,9086;FPSO CIDADE DE ILHA BELA;UEP;630;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-4D-SPS;7SPH4DSPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;39,9481;0;39,9481;1,2086;0;1,2086;20,908;11,3994;FPSO CIDADE DE SÃO PAULO;UEP;656;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-20D-SPS;7SPH20DSPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;71,7562;0;71,7562;2,7202;0;2,7202;47,058;8,1602;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-22-SPS;7SPH22SPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;39,8952;0;39,8952;2,852;0;2,852;49,339;0,0405;FPSO CIDADE DE SÃO PAULO;UEP;667;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-8-SPS;7SPH8SPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;60,9745;0;60,9745;2,1562;0;2,1562;37,302;1,8989;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-16D-SPS;7SPH16DSPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;14,3311;0;14,3311;0,4801;0;0,4801;8,305;18,2822;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-7D-SPS;7SPH7DSPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;30,9635;0;30,9635;1,1526;0;1,1526;19,94;3,521;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-1-SPS;7SPH1SPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;21,7336;0;21,7336;0,6697;0;0,6697;11,585;17,3641;FPSO CIDADE DE SÃO PAULO;UEP;665;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-2D-SPS;7SPH2DSPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;20,9652;0;20,9652;0,6812;0;0,6812;11,785;8,0237;FPSO CIDADE DE SÃO PAULO;UEP;662;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-15D-SPS;7SPH15DSPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;7,0498;0;7,0498;0,2255;0;0,2255;3,901;19,3397;FPSO CIDADE DE ILHA BELA;UEP;461;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-6-SPS;7SPH6SPS;NORDESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;22,3815;0;22,3815;0,7065;0;0,7065;12,222;26,5283;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Rio de Janeiro;Santos;7-MRO-10B-RJS;7MRO10BRJS;AnC_MERO;Petrobras;48610011150201310;2023/04;941,9844;0;941,9844;59,1608;0;59,1608;219,192;0,9428;FPSO GUANABARA;UEP;504;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;03/06/2023 02:39
Rio de Janeiro;Santos;3-BRSA-1322-RJS;3RJS741;AnC_MERO;Petrobras;48610011150201310;2023/04;1598,3424;0;1598,3424;106,3073;0;106,3073;393,871;4,488;FPSO PIONEIRO DE LIBRA;UEP;659;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;03/06/2023 02:39
Rio de Janeiro;Santos;7-MRO-7A-RJS;7MRO7ARJS;AnC_MERO;Petrobras;48610011150201310;2023/04;622,2511;0;622,2511;39,4714;0;39,4714;146,242;0,8217;FPSO GUANABARA;UEP;373;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;03/06/2023 02:39
Rio de Janeiro;Santos;7-MRO-3-RJS;7MRO3RJS;AnC_MERO;Petrobras;48610011150201310;2023/04;1093,685;0;1093,685;67,9684;0;67,9684;251,824;1,5332;FPSO GUANABARA;UEP;576;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;03/06/2023 02:39
Rio de Janeiro;Santos;7-MRO-6DB-RJS;7MRO6DBRJS;AnC_MERO;Petrobras;48610011150201310;2023/04;521,5691;0;521,5691;32,2461;0;32,2461;119,472;0,6791;FPSO GUANABARA;UEP;246;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;03/06/2023 02:39
Rio de Janeiro;Campos;9-BR-82DB-RJS;9BR82DBRJS;CARATINGA;Petrobras;480000038979792;2023/04;2124,9955;0;2124,9955;54,3167;0;54,3167;1629,5;0;PETROBRAS 48;UEP;96;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;03/06/2023 02:39
Rio de Janeiro;Campos;7-BR-69DA-RJS;7BR69DARJS;CARATINGA;Petrobras;480000038979792;2023/04;2044,5788;0;2044,5788;40,1975;0;40,1975;1205,924;1651,8014;PETROBRAS 43;UEP;374;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;03/06/2023 02:39
Rio de Janeiro;Campos;7-CRT-51D-RJS;7-CRT-51D-RJS;CARATINGA;Petrobras;480000038989755;2023/04;2614,4813;0;2614,4813;48,6259;0;48,6259;1458,777;0;PETROBRAS 48;UEP;102;2023/02;BARRACUDA-CARATINGA;25,1;< 290ºC;33.3%;290ºC a 380ºC;14.4%;> 380ºC;52.3%;78,04;7,77;7,29;1,19;2,51;0,55;0,64;0,3;0,21;0,17;0,15;0,08;0;0;0,7;0,4;2,03361;532,06951;39855,3923;03/06/2023 02:39
São Paulo;Santos;7-LPA-5D-SPS;LPA-NE-P4;LAPA;TotalEnergies EP;486100038842000A;2023/04;14163,9498;0;14163,9498;381,3459;0;381,3459;316,042;949,7676;FPSO CIDADE DE CARAGUATATUBA;UEP;718;2017/04;LAPA;23;< 290ºC;23.9%;290ºC a 380ºC;11.3%;> 380ºC;64.8%;47,358;5,791;4,529;0,76;1,399;0,362;0,401;0,355;0,092;0,028;0,005;0;0;0,076;0,881;37,963;2,02544;531,09003;23619,9281;03/06/2023 02:39
São Paulo;Santos;7-SPH-8-SPS;7SPH8SPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;503,7913;0;503,7913;17,8159;0;17,8159;308,209;15,6899;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-2D-SPS;7SPH2DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;173,223;0;173,223;5,6287;0;5,6287;97,374;66,2965;FPSO CIDADE DE SÃO PAULO;UEP;662;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-22-SPS;7SPH22SPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;329,6284;0;329,6284;23,5646;0;23,5646;407,66;0,3355;FPSO CIDADE DE SÃO PAULO;UEP;667;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-5-SPS;7SPH5SPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;339,407;0;339,407;19,9703;0;19,9703;345,48;138,5494;FPSO CIDADE DE SÃO PAULO;UEP;673;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-14D-SPS;7SPH14DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;233,5247;0;233,5247;24,0943;0;24,0943;416,824;48,8188;FPSO CIDADE DE ILHA BELA;UEP;630;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-7D-SPS;7SPH7DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;255,8313;0;255,8313;9,5234;0;9,5234;164,752;29,0923;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-3-SPS;7SPH3SPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;427,6524;0;427,6524;18,3741;0;18,3741;317,867;18,0637;FPSO CIDADE DE SÃO PAULO;UEP;663;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-1-SPS;7SPH1SPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;179,5716;0;179,5716;5,533;0;5,533;95,719;143,4685;FPSO CIDADE DE SÃO PAULO;UEP;665;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-15D-SPS;7SPH15DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;58,2476;0;58,2476;1,8628;0;1,8628;32,226;159,793;FPSO CIDADE DE ILHA BELA;UEP;461;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-20D-SPS;7SPH20DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;592,876;0;592,876;22,4751;0;22,4751;388,813;67,4224;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-4D-SPS;7SPH4DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;330,0657;0;330,0657;9,986;0;9,986;172,755;94,187;FPSO CIDADE DE SÃO PAULO;UEP;656;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-6-SPS;7SPH6SPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;184,9242;0;184,9242;5,838;0;5,838;100,995;219,1917;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;9-BRSA-928-SPS;9SPS77A;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;0,0017;0;0,0017;0,0001;0;0,0001;0,001;0,0006;FPSO CIDADE DE SÃO PAULO;UEP;1;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-16D-SPS;7SPH16DSPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;118,4076;0;118,4076;3,9668;0;3,9668;68,625;151,0536;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
São Paulo;Santos;7-SPH-17-SPS;7SPH17SPS;SUDOESTE DE SAPINHOÁ;Petrobras;486100038842000;2023/04;226,7282;0;226,7282;18,6597;0;18,6597;322,807;204,891;FPSO CIDADE DE ILHA BELA;UEP;693;2023/02;Sapinhoá;30,1;< 270ºC;34.1%;270ºC a 458ºC;27.91%;> 458ºC;37.99%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:39
Rio de Janeiro;Campos;3-BRSA-1123-RJS;3AB125RJS;ALBACORA;Petrobras;480000037039702;2023/04;6148,6828;0;6148,6828;221,8364;0;221,8364;6643,736;107,4601;PETROBRAS 31;UEP;488;2021/02;Albacora;27,1;< 270ºC;30.9%;270ºC a 458ºC;26.9%;> 458ºC;42.2%;73,49;11,4;6,29;0,91;1,81;0,49;0,79;1,01;0,59;0,18;0,04;0,03;0;0,06;0,78;2,13;2,01479;529,77735;40188,6028;03/06/2023 02:39
Rio de Janeiro;Santos;7-LL-66-RJS;7LL66RJS;TUPI;Petrobras;486100038862000;2023/04;21311,5349;0;21311,5349;752,4586;0;752,4586;11770,287;346,5767;FPSO CIDADE DE MARICÁ;UEP;663;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-LL-27-RJS;7LL27RJS;TUPI;Petrobras;486100038862000;2023/04;15915,0895;0;15915,0895;738,3264;0;738,3264;11549,224;0;FPSO CIDADE DE MANGARATIBA;UEP;353;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;8-LL-87D-RJS;8LL87DRJS;TUPI;Petrobras;486100038862000;2023/04;23136,6552;0;23136,6552;849,7849;0;849,7849;13292,708;854,2497;FPSO CIDADE DE MARICÁ;UEP;663;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-LL-68-RJS;7LL68RJS;TUPI;Petrobras;486100038862000;2023/04;19841,3117;0;19841,3117;657,3022;0;657,3022;10281,809;19,8674;Petrobras 67 (P-67);UEP;663;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-LL-59-RJS;7LL59RJS;TUPI;Petrobras;486100038862000;2023/04;15861,9085;0;15861,9085;704,7966;0;704,7966;11024,737;2111,8073;FPSO CIDADE DE SAQUAREMA;UEP;653;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-LL-119D-RJS;7LL119DRJS;TUPI;Petrobras;486100038862000;2023/04;21251,1873;0;21251,1873;1331,3105;0;1331,3105;20824,942;149,8061;FPSO CIDADE DE PARATY;UEP;649;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-LL-106DA-RJS;7LL106DARJS;TUPI;Petrobras;486100038862000;2023/04;8617,2563;0;8617,2563;462,6289;0;462,6289;7236,644;9174,5898;FPSO CIDADE DE SAQUAREMA;UEP;574;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-LL-69-RJS;7LL69RJS;TUPI;Petrobras;486100038862000;2023/04;17519,2449;0;17519,2449;592,2639;0;592,2639;9264,45;1692,2266;Petrobras 66 (P-66);UEP;663;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;8-LL-81D-RJS;8LL81DRJS;TUPI;Petrobras;486100038862000;2023/04;9778,3711;0;9778,3711;413,8748;0;413,8748;6474,01;3844,2201;FPSO CIDADE DE SAQUAREMA;UEP;661;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-SLL-5-RJS;7SLL5RJS;TUPI;Petrobras;48610012913201005;2023/04;21053,9148;0;21053,9148;989,9033;0;989,9033;15484,501;0;Petrobras 69;UEP;659;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;TUPI;Petrobras;48610012913201005;2023/04;16696,4969;0;16696,4969;538,0915;0;538,0915;8417,062;393,2266;Petrobras 69;UEP;638;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;9-LL-20D-RJS;9LL20DRJS;TUPI;Petrobras;486100038862000;2023/04;29026,0762;0;29026,0762;1601,0807;0;1601,0807;25044,805;0;FPSO CIDADE DE ITAGUAÍ;UEP;718;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-LL-15D-RJS;7LL15DRJS;TUPI;Petrobras;486100038862000;2023/04;23699,4273;0;23699,4273;891,764;0;891,764;13949,363;3257,6534;FPSO CIDADE DE PARATY;UEP;658;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;3-BRSA-883-RJS;3RJS680;TUPI;Petrobras;486100038862000;2023/04;10354,1393;0;10354,1393;1100,1902;0;1100,1902;17209,656;1068,8561;Petrobras 66 (P-66);UEP;662;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-LL-46-RJS;7LL46RJS;TUPI;Petrobras;486100038862000;2023/04;8662,8983;0;8662,8983;1001,0827;0;1001,0827;15659,373;190,1575;FPSO CIDADE DE SAQUAREMA;UEP;657;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio de Janeiro;Santos;7-LL-61-RJS;7LL61RJS;TUPI;Petrobras;486100038862000;2023/04;22151,7227;0;22151,7227;793,1145;0;793,1145;12406,244;223,7856;FPSO CIDADE DE MARICÁ;UEP;663;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
