Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio de Janeiro;Santos;3-BRSA-1184-RJS;3RJS723;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;17916,0267;0;17916,0267;654,2514;0;654,2514;4630,548;2,899;Petrobras 77;UEP;490;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;9-BUZ-3-RJS;9BUZ3RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;26261,7575;0;26261,7575;1373,9174;0;1373,9174;9724,076;0;Petrobras 75 (P-75);UEP;489;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;28401,0242;0;28401,0242;1130,6253;0;1130,6253;8002,146;2,0071;Petrobras 77;UEP;497;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;7-BUZ-33-RJS;7BUZ33RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;19989,7087;0;19989,7087;779,818;0;779,818;5519,261;73,8445;FPSO Almirante Barroso;UEP;529;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;7-BUZ-36DA-RJS;7BUZ36DARJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;6589,0733;0;6589,0733;405,7282;0;405,7282;2871,593;0,9984;Petrobras 77;UEP;493;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;7-BUZ-17-RJS;7BUZ17RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;20482,994;0;20482,994;802,7748;0;802,7748;5681,742;0;Petrobras 74 (P-74);UEP;513;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;32818,5316;0;32818,5316;1656,0183;0;1656,0183;11720,682;0;Petrobras 75 (P-75);UEP;509;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;7-BUZ-24D-RJS;7BUZ24DRJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;31378,32;0;31378,32;1254,9581;0;1254,9581;8882,127;0;Petrobras 76;UEP;518;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;9-BUZ-1-RJS;9BUZ1RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;20494,7622;0;20494,7622;714,861;0;714,861;5059,52;13,5;Petrobras 76;UEP;522;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;7-BUZ-31D-RJS;7BUZ31DRJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;5360,5361;0;5360,5361;281,151;0;281,151;1989,882;0;Petrobras 76;UEP;311;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;7-BUZ-18-RJS;7BUZ18RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;33584,9657;0;33584,9657;1344,9317;0;1344,9317;9518,926;0;Petrobras 76;UEP;526;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;7-BUZ-25-RJS;7BUZ25RJS;BÚZIOS_ECO;Petrobras;48610012913201005;2023/06;34174,3878;0;34174,3878;1373,4602;0;1373,4602;9720,84;0;Petrobras 74 (P-74);UEP;518;2023/02;Búzios;28,7;< 270ºC;32.1%;270ºC a 458ºC;27.3%;> 458ºC;40.6%;62,65;10,65;7,03;1,11;2,44;0,51;0,71;0,48;0,23;0,09;0,02;0,01;0;0,06;0,97;13,04;2,03297;531,99258;35185,7868;07/08/2023 02:49
Rio de Janeiro;Santos;7-MRO-10B-RJS;7MRO10BRJS;MERO;Petrobras;48610011150201310;2023/06;44664,2125;0;44664,2125;2864,3352;0;2864,3352;7827,491;44,7088;FPSO GUANABARA;UEP;687;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;07/08/2023 02:49
Rio de Janeiro;Santos;7-MRO-7A-RJS;7MRO7ARJS;MERO;Petrobras;48610011150201310;2023/06;43620,3028;0;43620,3028;2824,1176;0;2824,1176;7717,586;48,0353;FPSO GUANABARA;UEP;686;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;07/08/2023 02:49
Rio de Janeiro;Santos;7-MRO-3-RJS;7MRO3RJS;MERO;Petrobras;48610011150201310;2023/06;47642,8053;0;47642,8053;3027,3153;0;3027,3153;8272,873;52,4648;FPSO GUANABARA;UEP;688;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;07/08/2023 02:49
Rio de Janeiro;Santos;3-BRSA-1322-RJS;3RJS741;MERO;Petrobras;48610011150201310;2023/06;37858,6159;0;37858,6159;2504,8896;0;2504,8896;6845,218;106,3014;FPSO PIONEIRO DE LIBRA;UEP;580;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;07/08/2023 02:49
Rio de Janeiro;Santos;7-MRO-6DB-RJS;7MRO6DBRJS;MERO;Petrobras;48610011150201310;2023/06;34905,9818;0;34905,9818;2232,7716;0;2232,7716;6101,59;34,9409;FPSO GUANABARA;UEP;689;2023/02;MERO;29,6;< 270ºC;32.92%;270ºC a 458ºC;27.68%;> 458ºC;39.4%;43,434;6,89;4,223;0,578;1,338;0,285;0,31;0,119;0,019;0,003;0;0;0;2,592;40,14;0,069;2,01851;530,27077;22539,3063;07/08/2023 02:49
Espírito Santo;Campos;7-BAZ-3-ESS;7BAZ3ESS;JUBARTE;Petrobras;480000035609749;2023/06;2535,7352;0;2535,7352;89,4742;0;89,4742;2681,853;1089,5515;FPSO CIDADE DE ANCHIETA;UEP;719;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;7-BFR-12PA-ESS;7BFR12PAESS;JUBARTE;Petrobras;480000035609749;2023/06;5176,5855;0;5176,5855;231,5679;0;231,5679;6940,899;1373,3557;PETROBRAS 58;UEP;519;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;7-BFR-7-ESS;7BFR7ESS;JUBARTE;Petrobras;480000035609749;2023/06;3761,8458;0;3761,8458;151,5112;0;151,5112;4541,32;1645,0155;PETROBRAS 58;UEP;543;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;7-BAZ-4-ESS;7BAZ4ESS;JUBARTE;Petrobras;480000035609749;2023/06;2312,5667;0;2312,5667;81,3018;0;81,3018;2436,899;7359,7539;FPSO CIDADE DE ANCHIETA;UEP;717;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;7-JUB-58DPA-ESS;7JUB58DPAESS;JUBARTE;Petrobras;480000035609749;2023/06;2068,0482;0;2068,0482;76,3078;0;76,3078;2287,211;2234,7995;PETROBRAS 58;UEP;480;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;6-BRSA-639-ESS;6BFR1ESS;JUBARTE;Petrobras;480000035609749;2023/06;3417,6104;0;3417,6104;116,0583;0;116,0583;3478,672;2930,4697;PETROBRAS 58;UEP;508;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;7-JUB-34H-ESS;7JUB34HESS;JUBARTE;Petrobras;480000035609749;2023/06;9598,1159;0;9598,1159;370,5557;0;370,5557;11106,849;11131,187;FPSO CIDADE DE ANCHIETA;UEP;719;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;6-BRSA-631DB-ESS;6BAZ1DBESS;JUBARTE;Petrobras;480000035609749;2023/06;4765,5456;0;4765,5456;170,93;0;170,93;5123,369;4742,8509;FPSO CIDADE DE ANCHIETA;UEP;680;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;8-JUB-59D-ESS;8JUB59DESS;JUBARTE;Petrobras;480000035609749;2023/06;4564,3346;0;4564,3346;167,1899;0;167,1899;5011,264;6172,4793;PETROBRAS 58;UEP;528;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;8-JUB-39-ESS;8JUB39ESS;JUBARTE;Petrobras;480000035609749;2023/06;1814,5353;0;1814,5353;80,2342;0;80,2342;2404,898;1470,8136;PETROBRAS 58;UEP;520;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;7-JUB-57DPA-ESS;7JUB57DPAESS;JUBARTE;Petrobras;480000035609749;2023/06;5004,9626;0;5004,9626;166,4021;0;166,4021;4987,65;14707,4116;PETROBRAS 58;UEP;537;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;6-BRSA-1222A-ESS;6JUB48AESS;JUBARTE;Petrobras;480000035609749;2023/06;6065,6382;0;6065,6382;206,627;0;206,627;6193,333;7579,9802;PETROBRAS 58;UEP;519;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Rio de Janeiro;Campos;7-MLL-73D-RJS;7MLL73DRJS;MARLIM LESTE;Petrobras;480000039009703;2023/06;8798,8735;0;8798,8735;175,2711;0;175,2711;4446,885;1280,1271;PETROBRAS 53;UEP;713;2015/07;Marlim Leste;24,7;< 290ºC;32.18%;290ºC a 380ºC;14.2%;> 380ºC;53.62%;68,71;11,32;9,4;1,61;3,51;0,86;1,1;0,78;0,45;0,14;0,02;0,01;0;0,01;0,98;1,1;2,04333;533,22916;40777,9013;07/08/2023 02:49
Espírito Santo;Campos;7-BAZ-8-ESS;7BAZ8ESS;JUBARTE;Petrobras;480000035609749;2023/06;2413,1036;0;2413,1036;75,0663;0;75,0663;2250;2058,9674;PETROBRAS 58;UEP;520;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Espírito Santo;Campos;7-BAZ-9HA-ESS;7BAZ9HAESS;JUBARTE;Petrobras;480000035609749;2023/06;2771,8291;0;2771,8291;101,0265;0;101,0265;3028,117;17,1033;FPSO CIDADE DE ANCHIETA;UEP;717;2022/12;Parque das Baleias;24;< 290ºC;28.22%;290ºC a 380ºC;14.74%;> 380ºC;57.04%;81,017;8,63;5,034;0,961;1,799;0,454;0,559;0,303;0,155;0,1;0,055;0,026;0;0,006;0,715;0,186;2,04402;533,31601;40091,4179;07/08/2023 02:49
Rio de Janeiro;Santos;9-BBG-1D-RJS;9BBG1DRJS;BERBIGÃO;Petrobras;486100038862000;2023/06;19381,7587;0;19381,7587;383,0673;0;383,0673;11488,705;0;Petrobras 68;UEP;702;2023/02;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;64,624;14,346;10,265;1,344;2,621;0,478;0,575;0,28;0,133;0,038;0,02;0,011;0;0;0,653;4,612;1,99875;527,89964;40310,4373;07/08/2023 02:49
Rio de Janeiro;Santos;7-BBG-2D-RJS;7BBG2DRJS;BERBIGÃO;Petrobras;486100038862000;2023/06;21229,6921;0;21229,6921;280,0305;0;280,0305;8398,493;22,8737;Petrobras 68;UEP;707;2023/02;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;64,624;14,346;10,265;1,344;2,621;0,478;0,575;0,28;0,133;0,038;0,02;0,011;0;0;0,653;4,612;1,99875;527,89964;40310,4373;07/08/2023 02:49
Rio de Janeiro;Santos;7-BBG-5D-RJS;7BBG5DRJS;BERBIGÃO;Petrobras;486100038862000A;2023/06;14138,9262;0;14138,9262;207,647;0;207,647;6227,613;1010,4573;Petrobras 68;UEP;688;2023/02;BERBIGAO-SURURU;28,4;< 270ºC;32.83%;270ºC a 458ºC;26.73%;> 458ºC;40.44%;64,624;14,346;10,265;1,344;2,621;0,478;0,575;0,28;0,133;0,038;0,02;0,011;0;0;0,653;4,612;1,99875;527,89964;40310,4373;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-90D-RJS;7LL90RJS;TUPI;Petrobras;486100038862000;2023/06;14548,3836;0;14548,3836;546,6526;0;546,6526;8785,694;1616,733;Petrobras 66 (P-66);UEP;653;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-115-RJS;7LL115RJS;TUPI;Petrobras;486100038862000;2023/06;17040,9133;0;17040,9133;673,3948;0;673,3948;10822,671;0;Petrobras 67 (P-67);UEP;555;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-SLL-5-RJS;7SLL5RJS;TUPI;Petrobras;48610012913201005;2023/06;17280,8789;0;17280,8789;908,7746;0;908,7746;14605,65;17,2951;Petrobras 69;UEP;576;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-66-RJS;7LL66RJS;TUPI;Petrobras;486100038862000;2023/06;22327,4619;0;22327,4619;763,579;0;763,579;12272,095;361,567;FPSO CIDADE DE MARICÁ;UEP;656;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-91-RJS;7LL91RJS;TUPI;Petrobras;486100038862000;2023/06;19711,2448;0;19711,2448;726,5832;0;726,5832;11677,505;31,8053;FPSO CIDADE DE SAQUAREMA;UEP;663;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-103D-RJS;7LL103DRJS;TUPI;Petrobras;486100038862000;2023/06;16255,7187;0;16255,7187;783,2469;0;783,2469;12588,194;11656,1914;FPSO CIDADE DE ITAGUAÍ;UEP;720;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-106DA-RJS;7LL106DARJS;TUPI;Petrobras;486100038862000;2023/06;12168,722;0;12168,722;694,6859;0;694,6859;11164,857;13321,2658;FPSO CIDADE DE SAQUAREMA;UEP;663;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-27-RJS;7LL27RJS;TUPI;Petrobras;486100038862000;2023/06;19899,1065;0;19899,1065;947,049;0;947,049;15220,788;0;FPSO CIDADE DE MANGARATIBA;UEP;548;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-28D-RJS;7LL28DRJS;TUPI;Petrobras;486100038862000;2023/06;14988,612;0;14988,612;525,067;0;525,067;8438,776;1843,5452;FPSO CIDADE DE PARATY;UEP;532;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-73D-RJS;7LL73DRJS;TUPI;Petrobras;486100038862000;2023/06;1700,3883;0;1700,3883;147,083;0;147,083;2363,89;9663,4972;FPSO CIDADE DE ITAGUAÍ;UEP;717;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-84D-RJS;7LL84DRJS;TUPI;Petrobras;486100038862000;2023/06;21599,565;0;21599,565;765,3196;0;765,3196;12300,069;779,8427;FPSO CIDADE DE MARICÁ;UEP;660;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-80DB-RJS;7LL80DBRJS;TUPI;Petrobras;486100038862000;2023/06;20786,3341;0;20786,3341;943,1369;0;943,1369;15157,914;759,847;FPSO CIDADE DE SAQUAREMA;UEP;651;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-97-RJS;7LL97RJS;TUPI;Petrobras;486100038862000;2023/06;6723,8335;0;6723,8335;283,3609;0;283,3609;4554,122;6207,5986;Petrobras 66 (P-66);UEP;625;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;3-BRSA-883-RJS;3RJS680;TUPI;Petrobras;486100038862000;2023/06;11290,1006;0;11290,1006;1186,6582;0;1186,6582;19071,742;1161,9332;Petrobras 66 (P-66);UEP;653;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-110D-RJS;7LL110DRJS;TUPI;Petrobras;486100038862000;2023/06;10678,1389;0;10678,1389;652,9358;0;652,9358;10493,858;0;Petrobras 67 (P-67);UEP;524;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-SLL-3-RJS;7SLL3RJS;TUPI;Petrobras;48610012913201005;2023/06;7207,1209;0;7207,1209;731,1509;0;731,1509;11750,916;7,2132;Petrobras 69;UEP;516;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-119D-RJS;7LL119DRJS;TUPI;Petrobras;486100038862000;2023/06;17012,9777;0;17012,9777;1046,6254;0;1046,6254;16821,162;259,3272;FPSO CIDADE DE PARATY;UEP;514;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-51-RJS;7LL51RJS;TUPI;Petrobras;486100038862000;2023/06;16496,956;0;16496,956;1058,129;0;1058,129;17006,046;5224,7162;FPSO CIDADE DE ITAGUAÍ;UEP;717;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;9-LL-7-RJS;9LL7RJS;TUPI;Petrobras;486100038862000;2023/06;17692,1581;0;17692,1581;815,9821;0;815,9821;13114,306;629,5934;FPSO CIDADE DE SAQUAREMA;UEP;663;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;TUPI;Petrobras;48610012913201005;2023/06;12125,1024;0;12125,1024;398,1863;0;398,1863;6399,573;1347,1029;Petrobras 69;UEP;534;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-46-RJS;7LL46RJS;TUPI;Petrobras;486100038862000;2023/06;407,1811;0;407,1811;46,1684;0;46,1684;742,009;15,6444;FPSO CIDADE DE SAQUAREMA;UEP;64;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Rio de Janeiro;Santos;7-LL-69-RJS;7LL69RJS;TUPI;Petrobras;486100038862000;2023/06;17057,8314;0;17057,8314;573,3935;0;573,3935;9215,469;1584,8501;Petrobras 66 (P-66);UEP;642;2023/02;Tupi;30,7;< 270ºC;35.2%;270ºC a 458ºC;25.7%;> 458ºC;39.1%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
